DDate,DOpen,DHigh,DLow,DClose,Volume,OpenInterest,NumericDeliveryMonth,UnAdjustedClose,?,??
20080312,1.558768205,1.582168205,1.558468205,1.577268205,125074,85344,200806,1.5455,375800,229981
20080313,1.581468205,1.589268205,1.577268205,1.583368205,208392,132373,200806,1.5516,348294,237479
20080314,1.587668205,1.593768205,1.578068205,1.590768205,292542,163759,200806,1.559,357358,245248
20080317,1.591768205,1.613768205,1.590868205,1.597268205,250130,157225,200806,1.5655,262638,232450
20080318,1.597268205,1.607468205,1.585868205,1.595468205,251839,160339,200806,1.5637,252233,162474
20080319,1.586468205,1.603368205,1.583168205,1.586168205,246508,168453,200806,1.5544,246609,170573
20080320,1.588868205,1.589568205,1.564768205,1.567868205,212770,158840,200806,1.5361,212906,160921
20080324,1.566468205,1.570568205,1.559068205,1.566868205,96880,156960,200806,1.5351,96940,159042
20080325,1.568468205,1.591168205,1.565768205,1.584768205,160322,161114,200806,1.553,161449,163586
20080326,1.588668205,1.611468205,1.583868205,1.607168205,207089,162251,200806,1.5754,207876,164811
20080327,1.609768205,1.610568205,1.598468205,1.603768205,182881,159884,200806,1.572,183262,162554
20080328,1.604068205,1.610068205,1.600268205,1.602068205,148124,159639,200806,1.5703,148494,162414
20080331,1.605968205,1.616068205,1.602268205,1.604668205,184774,165367,200806,1.5729,185031,168172
20080401,1.602768205,1.604968205,1.582768205,1.586568205,220910,163103,200806,1.5548,221044,165921
20080402,1.588668205,1.596768205,1.579968205,1.592768205,196644,166380,200806,1.561,196832,169155
20080403,1.595568205,1.595568205,1.577868205,1.594568205,222417,169663,200806,1.5628,222521,172459
20080404,1.594968205,1.604468205,1.590668205,1.598968205,160552,166856,200806,1.5672,160617,169667
20080407,1.599868205,1.600968205,1.589468205,1.597868205,122834,171611,200806,1.5661,122949,174438
20080408,1.597368205,1.606968205,1.594168205,1.599068205,128837,171489,200806,1.5673,129101,174504
20080409,1.597668205,1.613468205,1.595168205,1.609468205,162537,177893,200806,1.5777,162780,180874
20080410,1.610268205,1.618468205,1.599468205,1.601468205,220286,169490,200806,1.5697,220754,172753
20080411,1.601568205,1.612668205,1.600768205,1.610368205,171039,171062,200806,1.5786,171229,174400
20080414,1.595568205,1.615768205,1.593768205,1.607768205,183919,172791,200806,1.576,184042,176143
20080415,1.610968205,1.614768205,1.602368205,1.606168205,173701,171861,200806,1.5744,173918,175248
20080416,1.606168205,1.625768205,1.603268205,1.623068205,203898,179276,200806,1.5913,204147,182686
20080417,1.622368205,1.626368205,1.612468205,1.616668205,220529,174442,200806,1.5849,221576,178329
20080418,1.617768205,1.623868205,1.599268205,1.608468205,299015,176929,200806,1.5767,299744,180655
20080421,1.608868205,1.623168205,1.607468205,1.619968205,177273,177481,200806,1.5882,177650,181255
20080422,1.619368205,1.630268205,1.611868205,1.628168205,273206,174290,200806,1.5964,273851,178052
20080423,1.627968205,1.628168205,1.614368205,1.617668205,212089,173495,200806,1.5859,212424,177265
20080424,1.616968205,1.617568205,1.592168205,1.596868205,341366,181082,200806,1.5651,342150,184917
20080425,1.596468205,1.599268205,1.583968205,1.587968205,233861,186822,200806,1.5562,234784,190696
20080428,1.589168205,1.598068205,1.587868205,1.592968205,169914,187491,200806,1.5612,170352,191450
20080429,1.594268205,1.594768205,1.582668205,1.584868205,209822,187333,200806,1.5531,210630,191308
20080430,1.585368205,1.593368205,1.580268205,1.592668205,282480,191594,200806,1.5609,283229,195662
20080501,1.591068205,1.593268205,1.571868205,1.574768205,216167,198123,200806,1.543,217058,202511
20080502,1.575968205,1.578668205,1.564668205,1.570368205,268016,195487,200806,1.5386,268436,199856
20080505,1.571968205,1.580768205,1.571068205,1.578568205,137146,196495,200806,1.5468,137784,201031
20080506,1.578868205,1.588468205,1.573968205,1.581768205,196868,199414,200806,1.55,197479,204066
20080507,1.581968205,1.582768205,1.565468205,1.568868205,226968,202193,200806,1.5371,227780,206927
20080508,1.568468205,1.573268205,1.557268205,1.569268205,289995,204253,200806,1.5375,290678,209075
20080509,1.569268205,1.578068205,1.568468205,1.576968205,179763,206701,200806,1.5452,180236,211391
20080512,1.575768205,1.586468205,1.565768205,1.582968205,208153,202508,200806,1.5512,209373,207065
20080513,1.583568205,1.585968205,1.572268205,1.577168205,233436,202812,200806,1.5454,233968,207346
20080514,1.576468205,1.578068205,1.569068205,1.575168205,195111,200431,200806,1.5434,195795,204930
20080515,1.577368205,1.584268205,1.571368205,1.574768205,228130,200035,200806,1.543,229622,205268
20080516,1.574068205,1.589768205,1.573268205,1.587568205,257162,203992,200806,1.5558,258322,209329
20080519,1.587968205,1.592968205,1.578068205,1.580668205,191356,204420,200806,1.5489,192097,209950
20080520,1.581368205,1.598468205,1.579968205,1.596368205,238387,207329,200806,1.5646,239347,212882
20080521,1.594868205,1.609268205,1.592768205,1.607668205,217125,209083,200806,1.5759,218035,214813
20080522,1.609268205,1.611368205,1.599268205,1.599868205,183729,207793,200806,1.5681,184436,213611
20080523,1.602668205,1.609568205,1.599568205,1.609068205,162580,212377,200806,1.5773,163320,218279
20080527,1.607168205,1.612168205,1.598368205,1.600468205,228545,216284,200806,1.5687,229673,222241
20080528,1.597968205,1.606468205,1.591268205,1.593768205,226447,216599,200806,1.562,228499,222894
20080529,1.595368205,1.597068205,1.579168205,1.581468205,244373,218353,200806,1.5497,247032,224805
20080530,1.582168205,1.587668205,1.576768205,1.586368205,186392,217472,200806,1.5546,188879,224154
20080602,1.586368205,1.589768205,1.579368205,1.584968205,182921,216032,200806,1.5532,186426,223229
20080603,1.584568205,1.593768205,1.571768205,1.577468205,366033,221071,200806,1.5457,372506,230633
20080604,1.574168205,1.579268205,1.572768205,1.575068205,208893,221621,200806,1.5433,220118,235888
20080605,1.573768205,1.591268205,1.567468205,1.590068205,349062,225572,200806,1.5583,363065,244233
20080606,1.589568205,1.608968205,1.588368205,1.607668205,249458,211567,200806,1.5759,271722,239176
20080609,1.609168205,1.615468205,1.592668205,1.596368205,42251,35782,200809,1.5572,357277,233269
20080610,1.595668205,1.596668205,1.575568205,1.576268205,91477,63295,200809,1.5371,409733,254812
20080611,1.577768205,1.590368205,1.576968205,1.588468205,115539,87498,200809,1.5493,352797,256270
20080612,1.587568205,1.588468205,1.569968205,1.574268205,176810,110809,200809,1.5351,353537,254368
20080613,1.577168205,1.580568205,1.562768205,1.567368205,223904,129488,200809,1.5282,294074,257683
20080616,1.573668205,1.584368205,1.566968205,1.580968205,188675,131045,200809,1.5418,202583,247797
20080617,1.579368205,1.587668205,1.578568205,1.583668205,195102,130011,200809,1.5445,195361,132056
20080618,1.583168205,1.586368205,1.578568205,1.584968205,166387,130920,200809,1.5458,166488,132994
20080619,1.585668205,1.591168205,1.578968205,1.581868205,185002,134851,200809,1.5427,185138,136925
20080620,1.582768205,1.597868205,1.581568205,1.594868205,209696,154991,200809,1.5557,209883,157083
20080623,1.593368205,1.596168205,1.579268205,1.584668205,207678,142773,200809,1.5455,207902,144826
20080624,1.584368205,1.594968205,1.581768205,1.590268205,185131,145237,200809,1.5511,185258,147275
20080625,1.589968205,1.601568205,1.586368205,1.599468205,206446,153160,200809,1.5603,206843,155232
20080626,1.598768205,1.609768205,1.595968205,1.608768205,213281,163974,200809,1.5696,214018,166291
20080627,1.608468205,1.612568205,1.604968205,1.610368205,169171,163642,200809,1.5712,169724,166088
20080630,1.611468205,1.616768205,1.606168205,1.608168205,186691,167460,200809,1.569,187542,170074
20080701,1.608568205,1.615968205,1.605468205,1.612168205,205890,177226,200809,1.573,206299,179885
20080702,1.612668205,1.622468205,1.610968205,1.621968205,206111,184609,200809,1.5828,206456,187405
20080703,1.622568205,1.624468205,1.601668205,1.603068205,307800,169239,200809,1.5639,308281,171917
20080707,1.603368205,1.608968205,1.594668205,1.606468205,251828,172887,200809,1.5673,252106,175549
20080708,1.606068205,1.607768205,1.597168205,1.599268205,183596,173456,200809,1.5601,183756,176211
20080709,1.600668205,1.608668205,1.598768205,1.608068205,156366,178580,200809,1.5689,156519,181238
20080710,1.607768205,1.614068205,1.602968205,1.611968205,179281,177812,200809,1.5728,179445,180544
20080711,1.612468205,1.628768205,1.610368205,1.622768205,253117,183422,200809,1.5836,253763,186094
20080714,1.628268205,1.633168205,1.618168205,1.625468205,188740,176173,200809,1.5863,189598,179342
20080715,1.624468205,1.637968205,1.620568205,1.621468205,276838,179959,200809,1.5823,277669,183536
20080716,1.625268205,1.628968205,1.613968205,1.615068205,212972,174140,200809,1.5759,213471,177680
20080717,1.616268205,1.623868205,1.612668205,1.616168205,223062,172126,200809,1.577,223383,175719
20080718,1.620268205,1.623268205,1.615168205,1.618768205,151468,169910,200809,1.5796,151614,173498
20080721,1.618668205,1.627668205,1.617468205,1.623868205,133607,172493,200809,1.5847,133758,176101
20080722,1.626968205,1.629268205,1.610168205,1.613168205,240160,168100,200809,1.574,240798,171505
20080723,1.613568205,1.614568205,1.601768205,1.602468205,233124,159166,200809,1.5633,233528,162586
20080724,1.603268205,1.606368205,1.597668205,1.600768205,201891,150196,200809,1.5616,202081,153674
20080725,1.602968205,1.610568205,1.601368205,1.604468205,184428,146219,200809,1.5653,184694,149598
20080728,1.605668205,1.612068205,1.603568205,1.610568205,140262,154400,200809,1.5714,140480,157777
20080729,1.609268205,1.611168205,1.590768205,1.593868205,252951,146574,200809,1.5547,253448,149933
20080730,1.594068205,1.597068205,1.587668205,1.592468205,210481,143910,200809,1.5533,210813,147281
20080731,1.593368205,1.605668205,1.592568205,1.594868205,258246,154106,200809,1.5557,259367,157779
20080801,1.595568205,1.595668205,1.586968205,1.590368205,222596,150679,200809,1.5512,222975,154477
20080804,1.591968205,1.598968205,1.591068205,1.594568205,147601,155196,200809,1.5554,147933,159206
20080805,1.593068205,1.593568205,1.580168205,1.583068205,210988,156538,200809,1.5439,211422,160311
20080806,1.581168205,1.587768205,1.575768205,1.577568205,177451,153001,200809,1.5384,177946,157048
20080807,1.577268205,1.586568205,1.567168205,1.568568205,288345,149995,200809,1.5294,288986,154229
20080808,1.568968205,1.569868205,1.535968205,1.537368205,392019,153764,200809,1.4982,394968,158743
20080811,1.538568205,1.544868205,1.524468205,1.529268205,274819,143490,200809,1.4901,276080,148698
20080812,1.526468205,1.532968205,1.517668205,1.527968205,257689,140853,200809,1.4888,259021,146235
20080813,1.527868205,1.534668205,1.520868205,1.529868205,284914,132986,200809,1.4907,285711,138269
20080814,1.529168205,1.532068205,1.514368205,1.517968205,261626,146079,200809,1.4788,262346,151396
20080815,1.517268205,1.517468205,1.502568205,1.504668205,242567,139414,200809,1.4655,243285,144769
20080818,1.504968205,1.513868205,1.501368205,1.506668205,178093,135646,200809,1.4675,180326,142012
20080819,1.504568205,1.516468205,1.500068205,1.513668205,245333,146953,200809,1.4745,246389,153468
20080820,1.515668205,1.517768205,1.504268205,1.510968205,216892,144944,200809,1.4718,218205,151645
20080821,1.511668205,1.527668205,1.510568205,1.524868205,243083,147548,200809,1.4857,244921,154569
20080822,1.526868205,1.527768205,1.513168205,1.514968205,195256,151617,200809,1.4758,196203,158908
20080825,1.515968205,1.518368205,1.507168205,1.513268205,140897,151246,200809,1.4741,141516,158458
20080826,1.512968205,1.513668205,1.494768205,1.502568205,272695,147109,200809,1.4634,275253,154444
20080827,1.502268205,1.515568205,1.500968205,1.508668205,245246,146007,200809,1.4695,248140,153930
20080828,1.509368205,1.519168205,1.505168205,1.508068205,289381,151632,200809,1.4689,293716,160176
20080829,1.507668205,1.514768205,1.502068205,1.502268205,191958,151887,200809,1.4631,194390,160902
20080902,1.507168205,1.510368205,1.484768205,1.489568205,342906,153077,200809,1.4504,349199,163458
20080903,1.489868205,1.491568205,1.476568205,1.487268205,278542,155555,200809,1.4481,284621,168015
20080904,1.487968205,1.492968205,1.469968205,1.470868205,401818,155654,200809,1.4317,414532,169475
20080905,1.464568205,1.473368205,1.458068205,1.462768205,376641,145907,200809,1.4236,389156,161523
20080908,1.468368205,1.481668205,1.444068205,1.449268205,48640,28677,200812,1.4032,435810,175868
20080909,1.450868205,1.461268205,1.443468205,1.455468205,68550,56915,200812,1.4094,406886,182828
20080910,1.449668205,1.456668205,1.437568205,1.442068205,100272,84220,200812,1.396,391500,187470
20080911,1.436168205,1.438768205,1.427168205,1.433768205,174782,120001,200812,1.3877,412147,207780
20080912,1.440168205,1.462068205,1.436368205,1.460268205,289357,129724,200812,1.4142,368047,193111
20080915,1.467068205,1.486768205,1.447568205,1.459268205,357160,137302,200812,1.4132,366176,196332
20080916,1.467168205,1.468868205,1.447068205,1.456968205,233549,140929,200812,1.4109,233942,142148
20080917,1.451568205,1.484168205,1.450268205,1.483168205,236995,133770,200812,1.4371,237491,135307
20080918,1.478468205,1.500268205,1.473568205,1.484168205,245999,146599,200812,1.4381,246614,148414
20080919,1.479068205,1.493068205,1.458668205,1.490368205,208009,144204,200812,1.4443,209067,146765
20080922,1.492268205,1.530668205,1.487468205,1.524068205,252973,153024,200812,1.478,255596,157576
20080923,1.523268205,1.526768205,1.507068205,1.516268205,209570,146271,200812,1.4702,209775,150768
20080924,1.511768205,1.519968205,1.506968205,1.511568205,156045,142501,200812,1.4655,156129,146998
20080925,1.507768205,1.522568205,1.502168205,1.508168205,195011,148095,200812,1.4621,206869,157829
20080926,1.507668205,1.513668205,1.501268205,1.508368205,175156,149131,200812,1.4623,184673,166939
20080929,1.509468205,1.509868205,1.477368205,1.494868205,233554,153595,200812,1.4488,234823,171868
20080930,1.489968205,1.492668205,1.452068205,1.459468205,222463,151868,200812,1.4134,223795,170259
20081001,1.461968205,1.467168205,1.445568205,1.454468205,184138,152980,200812,1.4084,185653,172463
20081002,1.448968205,1.450668205,1.421268205,1.429368205,213914,158178,200812,1.3833,216959,180103
20081003,1.427468205,1.437468205,1.415168205,1.428968205,227476,155721,200812,1.3829,228906,177757
20081006,1.410268205,1.415868205,1.390868205,1.392168205,198936,157727,200812,1.3461,199274,179771
20081007,1.395968205,1.420968205,1.394268205,1.411268205,191185,157744,200812,1.3652,191672,179818
20081008,1.408568205,1.426268205,1.401168205,1.417868205,215603,153601,200812,1.3718,216049,175751
20081009,1.413668205,1.429568205,1.407568205,1.415068205,134512,151275,200812,1.369,134611,173428
20081010,1.407968205,1.415268205,1.374068205,1.394768205,186793,152828,200812,1.3487,186957,175000
20081013,1.405868205,1.416068205,1.393668205,1.398768205,128496,149571,200812,1.3527,128569,171743
20081014,1.406368205,1.423568205,1.405968205,1.411568205,171578,153594,200812,1.3655,171956,175721
20081015,1.408668205,1.415168205,1.393568205,1.397168205,174289,153896,200812,1.3511,177463,177306
20081016,1.392568205,1.399368205,1.380168205,1.388668205,188077,153853,200812,1.3426,189161,177772
20081017,1.393068205,1.397268205,1.383968205,1.388068205,144790,146472,200812,1.342,145619,170829
20081020,1.385768205,1.397068205,1.373068205,1.376568205,164161,158731,200812,1.3305,165942,184611
20081021,1.377968205,1.380068205,1.349168205,1.357468205,179659,158051,200812,1.3114,179861,183953
20081022,1.349868205,1.351868205,1.318568205,1.331368205,212007,162852,200812,1.2853,213015,188932
20081023,1.327868205,1.339068205,1.317768205,1.329368205,226774,164777,200812,1.2833,227206,191066
20081024,1.340668205,1.342068205,1.293968205,1.306468205,246407,171472,200812,1.2604,246891,197613
20081027,1.305168205,1.314068205,1.278768205,1.298168205,191590,170363,200812,1.2521,192552,196682
20081028,1.292868205,1.319568205,1.278668205,1.305668205,206126,152959,200812,1.2596,206738,179423
20081029,1.323868205,1.343868205,1.307568205,1.329568205,254798,157165,200812,1.2835,255329,183726
